0,0.0,0.0
5,0.0,0.0
10,0.0,0.0
15,0.0,0.0
20,0.0,0.0
25,0.0,0.0
30,0.0,0.0
35,0.0,0.0
40,0.0,0.0
45,0.0,0.0
50,0.0,0.0
55,0.0,0.0
60,0.2,0.0
65,0.7,0.0
70,1.3,0.0
75,1.8,0.0
80,2.4,0.0
85,2.9,0.0
90,3.2,0.0
95,3.3,0.0
100,3.5,0.0
105,3.5,0.0
110,3.4,0.0
115,3.4,0.0
120,3.4,0.0
125,3.3,0.0
130,3.3,0.0
135,3.2,0.0
140,3.2,0.0
145,3.1,0.0
150,3.1,0.0
155,3.1,0.0
160,3.0,0.0
165,3.0,0.0
170,3.0,0.0
175,3.0,0.0
180,3.0,0.0
185,3.0,0.0
190,3.0,0.0
195,2.9,0.0
200,2.9,0.0
205,2.9,0.0
210,2.9,0.0
215,2.9,0.0
220,2.8,0.0
225,2.8,0.0
230,2.8,0.0
235,2.8,0.0
240,2.8,0.0
245,2.8,0.0
250,2.8,0.0
255,2.7,0.0
260,2.7,0.0
265,2.7,0.0
270,2.7,0.0
275,2.7,0.0
280,2.7,0.0
285,2.7,0.0
290,2.7,0.0
295,2.7,0.0
300,2.7,0.0
305,2.7,0.0
310,2.7,0.0
315,2.7,0.0
320,2.6,0.0
325,2.6,0.0
330,2.6,0.0
335,2.6,0.0
340,2.6,0.0
345,2.6,0.0
350,2.6,0.0
355,2.6,0.0
360,2.6,0.0
365,2.6,0.0
370,2.6,0.0
375,2.6,0.0
380,2.6,0.0
385,2.6,0.0
390,2.6,0.0
395,2.5,0.0
400,2.5,0.0
405,2.5,0.0
410,2.5,0.0
415,2.5,0.0
420,2.5,0.0
425,2.5,0.0
430,2.5,0.0
435,2.5,0.0
440,2.5,0.0
445,2.5,0.0
450,2.5,0.0
455,2.5,0.0
460,2.5,0.0
465,2.5,0.0
470,2.5,0.0
475,2.5,0.0
480,2.5,0.0
485,2.5,0.0
490,2.5,0.0
495,2.5,0.0
500,2.5,0.0
505,2.5,0.0
510,2.5,0.0
515,2.5,0.0
520,2.5,0.0
525,2.5,0.0
530,2.4,0.0
535,2.4,0.0
540,2.4,0.0
545,2.4,0.0
550,2.4,0.0
555,2.4,0.0
560,2.4,0.0
565,2.4,0.0
570,2.4,0.0
575,2.4,0.0
580,2.4,0.0
585,2.4,0.0
590,2.4,0.0
595,2.4,0.0
600,2.4,0.0
605,2.4,0.0
610,2.4,0.0
615,2.4,0.0
620,2.4,0.0
625,2.4,0.0
630,2.4,0.0
635,2.4,0.0
640,2.4,0.0
645,2.4,0.0
650,2.4,0.0
655,2.4,0.0
660,2.4,0.0
665,2.4,0.0
670,2.4,0.0
675,2.4,0.0
680,2.4,0.0
685,2.4,0.0
690,2.4,0.0
695,2.4,0.0
700,2.4,0.0
705,2.4,0.0
710,2.4,0.0
715,2.4,0.0
720,2.4,0.0
725,2.4,0.0
730,2.4,0.0
735,2.4,0.0
740,2.4,0.0
745,2.4,0.0
750,2.4,0.0
755,2.4,0.0
760,2.4,0.0
765,2.4,0.0
770,2.4,0.0
775,2.4,0.0
780,2.4,0.0
785,2.4,0.0
790,2.4,0.0
795,2.6,0.0
800,2.9,0.0
805,3.0,0.0
810,3.2,0.0
815,3.4,0.0
820,3.6,0.0
825,3.7,0.0
830,4.0,0.0
835,4.3,0.0
840,4.5,0.0
845,4.7,0.0
850,5.0,0.0
855,5.2,0.0
860,5.5,0.0
865,5.9,0.0
870,6.4,0.0
875,6.9,0.0
880,7.4,0.0
885,7.8,0.0
890,8.2,0.0
895,8.4,0.0
900,8.5,0.0
